time,site,ip,hop_num,min_rtt,avg_rtt,max_rtt
2021-04-22 04:03:40.572265+00:00,www.cplusplus.com,96.110.41.206,6,15.179,19.257,22.361
2021-04-22 04:03:40.572378+00:00,www.cplusplus.com,142.44.208.141,7,14.705,22.491,31.086
2021-04-22 04:03:40.572494+00:00,www.cplusplus.com,198.27.73.227,8,63.084,66.166,70.913
2021-04-22 04:03:40.572603+00:00,www.cplusplus.com,192.99.146.140,9,85.648,95.316,100.691
2021-04-22 04:03:40.572711+00:00,www.cplusplus.com,198.27.73.98,11,78.792,87.429,118.057
2021-04-22 04:03:40.572920+00:00,www.cplusplus.com,144.217.110.12,12,76.818,83.073,87.318
2021-04-22 04:03:52.460420+00:00,oiala.ai,10.0.0.1,1,2.298,4.023,6.067
2021-04-22 04:03:52.460716+00:00,oiala.ai,96.120.88.185,2,11.948,13.926,15.408
2021-04-22 04:03:52.460915+00:00,oiala.ai,96.110.177.73,3,13.625,16.694,22.036
2021-04-22 04:03:52.461101+00:00,oiala.ai,69.139.199.197,4,13.065,14.683,18.786
2021-04-22 04:03:52.461345+00:00,oiala.ai,96.110.41.121,5,13.494,14.504,16.422
2021-04-22 04:03:52.461626+00:00,oiala.ai,96.110.46.30,6,18.012,21.237,23.717
2021-04-22 04:03:52.462298+00:00,oiala.ai,96.110.37.178,7,15.672,17.624,19.201
2021-04-22 04:03:52.462502+00:00,oiala.ai,96.110.38.89,8,20.695,26.924,38.102
2021-04-22 04:03:52.462690+00:00,oiala.ai,96.110.45.185,9,21.512,23.12,24.758
2021-04-22 04:03:52.462876+00:00,oiala.ai,96.110.33.62,10,22.6,25.747,30.851
2021-04-22 04:03:52.463059+00:00,oiala.ai,50.242.151.226,11,22.154,29.991,41.599
2021-04-22 04:03:52.463245+00:00,oiala.ai,104.21.44.243,12,21.111,23.255,25.696
2021-04-22 04:22:06.027556+00:00,docs.google.com,10.0.0.1,1,1.75,2.286,3.409
2021-04-22 04:22:06.027771+00:00,docs.google.com,96.120.88.185,2,12.539,14.503,17.638
2021-04-22 04:22:06.027903+00:00,docs.google.com,96.110.177.73,3,12.785,14.857,18.102
2021-04-22 04:22:06.028027+00:00,docs.google.com,69.139.199.197,4,12.583,16.199,21.549
2021-04-22 04:22:06.028146+00:00,docs.google.com,68.86.143.93,5,12.58,17.991,28.494
2021-04-22 04:22:06.028262+00:00,docs.google.com,96.112.146.18,6,13.848,20.27,34.296
2021-04-22 04:22:06.028376+00:00,docs.google.com,74.125.37.224,7,12.295,16.555,28.823
2021-04-22 04:22:06.028489+00:00,docs.google.com,108.170.237.107,8,13.143,15.316,19.767
2021-04-22 04:22:06.028600+00:00,docs.google.com,216.58.194.206,9,10.909,15.694,29.705
2021-04-22 04:22:12.754200+00:00,stackoverflow.com,10.0.0.1,1,1.519,3.844,7.464
2021-04-22 04:22:12.754483+00:00,stackoverflow.com,96.120.88.185,2,13.142,15.17,17.359
2021-04-22 04:22:12.754672+00:00,stackoverflow.com,96.110.177.73,3,13.105,18.977,22.633
2021-04-22 04:22:12.754848+00:00,stackoverflow.com,69.139.199.197,4,12.455,14.967,19.284
2021-04-22 04:22:12.755019+00:00,stackoverflow.com,96.110.41.125,5,13.685,17.548,27.991
2021-04-22 04:22:12.755185+00:00,stackoverflow.com,96.110.41.222,6,11.227,14.569,22.694
2021-04-22 04:22:12.755348+00:00,stackoverflow.com,50.208.232.162,7,11.32,22.84,51.154
2021-04-22 04:22:12.755509+00:00,stackoverflow.com,151.101.1.69,8,10.678,14.543,21.138
2021-04-22 04:22:18.338517+00:00,calendar.google.com,10.0.0.1,1,1.535,3.008,3.834
2021-04-22 04:22:18.338800+00:00,calendar.google.com,96.120.88.185,2,11.98,15.725,19.339
2021-04-22 04:22:18.338997+00:00,calendar.google.com,96.110.177.73,3,12.01,15.71,21.621
2021-04-22 04:22:18.339175+00:00,calendar.google.com,69.139.199.197,4,11.849,21.611,41.586
2021-04-22 04:22:18.339343+00:00,calendar.google.com,68.86.143.93,5,12.962,17.857,24.166
2021-04-22 04:22:18.339507+00:00,calendar.google.com,96.112.146.18,6,11.381,14.668,19.721
2021-04-22 04:22:18.339669+00:00,calendar.google.com,74.125.37.224,7,12.999,13.853,15.056
2021-04-22 04:22:18.339831+00:00,calendar.google.com,108.170.237.107,8,12.516,17.113,21.109
2021-04-22 04:22:18.339992+00:00,calendar.google.com,216.58.194.206,9,11.074,17.141,23.036
2021-04-22 04:22:23.834064+00:00,sites.google.com,10.0.0.1,1,2.107,3.435,4.747
2021-04-22 04:22:23.834340+00:00,sites.google.com,96.120.88.185,2,13.785,17.974,22.045
2021-04-22 04:22:23.834528+00:00,sites.google.com,96.110.177.73,3,13.744,20.459,30.843
2021-04-22 04:22:23.834703+00:00,sites.google.com,69.139.199.197,4,12.602,15.389,18.481
2021-04-22 04:22:23.834871+00:00,sites.google.com,68.86.143.93,5,12.298,15.185,22.897
2021-04-22 04:22:23.835036+00:00,sites.google.com,96.112.146.26,6,14.044,16.031,21.922
2021-04-22 04:22:23.835197+00:00,sites.google.com,72.14.239.204,7,11.918,15.937,23.183
2021-04-22 04:22:23.835362+00:00,sites.google.com,72.14.239.43,8,14.158,18.476,23.11
2021-04-22 04:22:23.835523+00:00,sites.google.com,216.58.195.78,9,12.683,13.36,14.263
2021-04-22 04:23:03.714068+00:00,github.com,10.0.0.1,1,2.255,3.492,3.976
2021-04-22 04:23:03.714325+00:00,github.com,96.120.88.185,2,12.682,15.18,19.696
2021-04-22 04:23:03.714447+00:00,github.com,96.110.177.73,3,12.85,14.138,16.721
2021-04-22 04:23:03.714561+00:00,github.com,69.139.199.197,4,12.277,18.075,25.116
2021-04-22 04:23:03.714669+00:00,github.com,96.110.41.117,5,13.476,14.93,16.477
2021-04-22 04:23:03.714776+00:00,github.com,96.110.33.86,6,13.862,18.208,26.113
2021-04-22 04:23:03.714880+00:00,github.com,50.208.233.210,7,12.689,16.016,20.644
2021-04-22 04:23:03.714983+00:00,github.com,62.115.115.217,8,13.503,18.292,30.569
2021-04-22 04:23:03.715086+00:00,github.com,62.115.118.168,9,33.231,34.441,36.44
2021-04-22 04:23:03.715188+00:00,github.com,62.115.175.97,10,34.29,40.206,50.282
2021-04-22 04:23:03.715292+00:00,github.com,192.30.255.112,14,32.799,34.309,35.54
2021-04-22 04:23:15.933882+00:00,realpython.com,10.0.0.1,1,2.04,2.92,3.506
2021-04-22 04:23:15.934311+00:00,realpython.com,96.120.88.185,2,15.327,18.352,22.032
2021-04-22 04:23:15.934506+00:00,realpython.com,96.110.177.73,3,12.736,14.666,18.364
2021-04-22 04:23:15.934686+00:00,realpython.com,69.139.199.197,4,11.914,15.954,23.874
2021-04-22 04:23:15.934856+00:00,realpython.com,96.110.41.125,5,14.073,23.282,42.678
2021-04-22 04:23:15.935023+00:00,realpython.com,96.110.46.42,6,14.47,24.057,44.335
2021-04-22 04:23:15.935189+00:00,realpython.com,96.110.37.174,7,14.231,17.721,24.759
2021-04-22 04:23:15.935350+00:00,realpython.com,68.86.88.18,8,15.617,17.922,23.132
2021-04-22 04:23:15.935511+00:00,realpython.com,66.208.228.6,9,16.75,35.496,70.034
2021-04-22 04:23:15.935670+00:00,realpython.com,104.22.16.171,10,12.374,13.51,14.703
2021-04-22 04:23:23.758090+00:00,medium.com,10.0.0.1,1,1.541,4.635,6.572
2021-04-22 04:23:23.758291+00:00,medium.com,96.120.88.185,2,14.547,19.914,25.765
2021-04-22 04:23:23.758418+00:00,medium.com,96.110.177.73,3,14.763,27.662,52.691
2021-04-22 04:23:23.758535+00:00,medium.com,69.139.199.197,4,12.8,20.642,26.807
2021-04-22 04:23:23.758648+00:00,medium.com,96.110.41.121,5,15.431,17.059,22.585
2021-04-22 04:23:23.758758+00:00,medium.com,96.110.46.30,6,13.174,14.231,15.81
2021-04-22 04:23:23.758868+00:00,medium.com,96.110.37.174,7,15.422,16.86,19.869
2021-04-22 04:23:23.758974+00:00,medium.com,96.110.38.89,8,22.126,25.222,31.628
2021-04-22 04:23:23.759123+00:00,medium.com,96.110.45.169,9,20.258,25.973,37.998
2021-04-22 04:23:23.759296+00:00,medium.com,96.110.33.54,10,21.339,23.125,25.244
2021-04-22 04:23:23.759429+00:00,medium.com,50.242.151.226,11,22.637,26.731,35.858
2021-04-22 04:23:23.759550+00:00,medium.com,162.159.153.4,12,19.025,20.56,22.2
2021-04-22 04:23:29.912523+00:00,docs.python.org,10.0.0.1,1,3.398,8.263,18.175
2021-04-22 04:23:29.912811+00:00,docs.python.org,96.120.88.185,2,13.807,20.105,33.454
2021-04-22 04:23:29.913010+00:00,docs.python.org,96.110.177.73,3,10.934,15.8,21.282
2021-04-22 04:23:29.913194+00:00,docs.python.org,69.139.199.197,4,12.229,22.644,33.883
2021-04-22 04:23:29.913376+00:00,docs.python.org,96.110.41.125,5,12.7,15.629,19.385
2021-04-22 04:23:29.913548+00:00,docs.python.org,96.110.46.42,6,11.076,13.098,15.419
2021-04-22 04:23:29.913717+00:00,docs.python.org,96.110.37.174,7,17.096,20.561,24.551
2021-04-22 04:23:29.913883+00:00,docs.python.org,96.110.32.254,8,14.923,18.453,25.092
2021-04-22 04:23:29.914047+00:00,docs.python.org,173.167.57.86,9,14.033,18.925,26.12
2021-04-22 04:23:29.914210+00:00,docs.python.org,151.101.40.223,10,11.485,17.66,23.725
2021-04-22 04:23:48.557530+00:00,www.cplusplus.com,10.0.0.1,1,3.915,7.84,17.013
2021-04-22 04:23:48.557818+00:00,www.cplusplus.com,96.120.88.185,2,13.142,19.802,28.727
2021-04-22 04:23:48.558018+00:00,www.cplusplus.com,96.110.177.73,3,13.226,19.86,32.223
2021-04-22 04:23:48.558206+00:00,www.cplusplus.com,69.139.199.197,4,13.559,17.439,20.529
2021-04-22 04:23:48.558382+00:00,www.cplusplus.com,96.110.41.125,5,13.25,15.98,20.177
2021-04-22 04:23:48.558620+00:00,www.cplusplus.com,96.110.41.206,6,11.649,17.877,27.83
2021-04-22 04:23:48.558897+00:00,www.cplusplus.com,142.44.208.141,7,13.922,17.972,22.679
2021-04-22 04:23:48.559059+00:00,www.cplusplus.com,198.27.73.227,8,59.85,64.739,70.305
2021-04-22 04:23:48.559252+00:00,www.cplusplus.com,192.99.146.140,9,81.004,91.594,107.542
2021-04-22 04:23:48.559429+00:00,www.cplusplus.com,198.27.73.98,11,78.466,83.697,94.147
2021-04-22 04:23:48.559618+00:00,www.cplusplus.com,144.217.110.12,12,75.715,78.049,82.209
2021-04-22 04:23:56.450756+00:00,oiala.ai,10.0.0.1,1,3.351,3.891,4.199
2021-04-22 04:23:56.451039+00:00,oiala.ai,96.120.88.185,2,13.34,14.674,16.48
2021-04-22 04:23:56.451233+00:00,oiala.ai,96.110.177.73,3,13.007,16.816,22.2
2021-04-22 04:23:56.451413+00:00,oiala.ai,69.139.199.197,4,12.243,17.319,25.047
2021-04-22 04:23:56.451589+00:00,oiala.ai,96.110.41.121,5,14.452,15.305,16.573
2021-04-22 04:23:56.451756+00:00,oiala.ai,96.110.46.30,6,12.693,18.778,32.831
2021-04-22 04:23:56.451922+00:00,oiala.ai,96.110.37.178,7,15.599,20.048,34.98
2021-04-22 04:23:56.452086+00:00,oiala.ai,96.110.38.89,8,20.231,22.502,24.548
2021-04-22 04:23:56.452250+00:00,oiala.ai,96.110.45.185,9,23.855,26.978,36.16
2021-04-22 04:23:56.452413+00:00,oiala.ai,96.110.33.62,10,21.735,26.499,32.495
2021-04-22 04:23:56.452575+00:00,oiala.ai,50.242.151.226,11,20.974,35.438,59.37
2021-04-22 04:23:56.452735+00:00,oiala.ai,104.21.44.243,12,18.821,20.347,23.961
2021-04-22 04:42:08.179595+00:00,docs.google.com,10.0.0.1,1,1.506,3.499,4.182
2021-04-22 04:42:08.179887+00:00,docs.google.com,96.120.88.185,2,12.058,15.727,20.945
2021-04-22 04:42:08.180081+00:00,docs.google.com,96.110.177.73,3,10.181,12.115,13.582
2021-04-22 04:42:08.180260+00:00,docs.google.com,69.139.199.197,4,14.184,17.44,21.464
2021-04-22 04:42:08.180434+00:00,docs.google.com,68.86.143.93,5,11.18,18.632,39.312
2021-04-22 04:42:08.180741+00:00,docs.google.com,96.112.146.22,6,12.452,15.99,20.438
2021-04-22 04:42:08.180911+00:00,docs.google.com,108.170.226.52,7,12.306,16.909,27.643
2021-04-22 04:42:08.181060+00:00,docs.google.com,209.85.252.251,8,14.135,16.627,21.667
2021-04-22 04:42:08.181202+00:00,docs.google.com,172.217.164.110,9,10.738,16.225,24.873
2021-04-22 04:42:17.259451+00:00,stackoverflow.com,10.0.0.1,1,1.522,4.158,6.23
2021-04-22 04:42:17.259724+00:00,stackoverflow.com,96.120.88.185,2,13.093,18.204,30.549
2021-04-22 04:42:17.259911+00:00,stackoverflow.com,96.110.177.73,3,12.238,15.144,24.016
2021-04-22 04:42:17.260083+00:00,stackoverflow.com,69.139.199.197,4,12.989,21.852,26.39
2021-04-22 04:42:17.260249+00:00,stackoverflow.com,96.110.41.125,5,13.633,16.396,22.343
2021-04-22 04:42:17.260413+00:00,stackoverflow.com,96.110.41.222,6,12.863,14.924,16.8
2021-04-22 04:42:17.260575+00:00,stackoverflow.com,50.208.232.162,7,12.73,14.703,16.392
2021-04-22 04:42:17.260734+00:00,stackoverflow.com,151.101.1.69,8,10.771,12.73,14.31
2021-04-22 04:42:29.573352+00:00,calendar.google.com,10.0.0.1,1,1.99,2.42,3.539
2021-04-22 04:42:29.573632+00:00,calendar.google.com,96.120.88.185,2,13.06,19.932,29.114
2021-04-22 04:42:29.573821+00:00,calendar.google.com,96.110.177.73,3,12.17,13.679,15.431
2021-04-22 04:42:29.574000+00:00,calendar.google.com,69.139.199.197,4,11.934,17.221,23.239
2021-04-22 04:42:29.574171+00:00,calendar.google.com,68.86.143.93,5,15.449,23.068,38.713
2021-04-22 04:42:29.574339+00:00,calendar.google.com,96.112.146.18,6,13.507,14.634,16.627
2021-04-22 04:42:29.574503+00:00,calendar.google.com,74.125.37.224,7,11.603,18.621,26.627
2021-04-22 04:42:29.574666+00:00,calendar.google.com,108.170.237.107,8,11.394,14.884,19.392
2021-04-22 04:42:29.574827+00:00,calendar.google.com,216.58.194.206,9,13.98,15.478,18.986
2021-04-22 04:42:40.051714+00:00,sites.google.com,10.0.0.1,1,3.848,4.291,4.874
2021-04-22 04:42:40.051999+00:00,sites.google.com,96.120.88.185,2,12.266,14.45,17.357
2021-04-22 04:42:40.052189+00:00,sites.google.com,96.110.177.73,3,11.142,14.227,16.859
2021-04-22 04:42:40.052364+00:00,sites.google.com,69.139.199.197,4,14.492,16.68,23.792
2021-04-22 04:42:40.052534+00:00,sites.google.com,68.86.143.93,5,13.096,16.749,23.082
2021-04-22 04:42:40.052701+00:00,sites.google.com,96.112.146.18,6,11.842,16.666,23.827
2021-04-22 04:42:40.052991+00:00,sites.google.com,74.125.37.224,7,11.661,13.275,14.718
2021-04-22 04:42:40.053223+00:00,sites.google.com,108.170.237.107,8,13.137,15.128,16.851
2021-04-22 04:42:40.053418+00:00,sites.google.com,216.58.194.206,9,10.903,22.989,47.439
2021-04-22 04:43:28.487156+00:00,github.com,10.0.0.1,1,1.897,3.326,5.018
2021-04-22 04:43:28.487366+00:00,github.com,96.120.88.185,2,15.694,18.709,20.318
2021-04-22 04:43:28.487495+00:00,github.com,96.110.177.73,3,11.405,14.994,19.056
2021-04-22 04:43:28.487614+00:00,github.com,69.139.199.197,4,11.911,17.717,25.685
2021-04-22 04:43:28.487728+00:00,github.com,96.110.41.117,5,14.205,15.45,16.019
2021-04-22 04:43:28.487841+00:00,github.com,96.110.33.86,6,14.388,19.212,25.38
2021-04-22 04:43:28.488082+00:00,github.com,50.208.233.210,7,13.8,18.047,23.814
2021-04-22 04:43:28.488261+00:00,github.com,62.115.115.217,8,16.286,16.604,16.795
2021-04-22 04:43:28.488390+00:00,github.com,62.115.118.168,9,32.462,33.486,34.964
2021-04-22 04:43:28.488508+00:00,github.com,62.115.175.97,10,31.606,33.62,35.022
2021-04-22 04:43:28.488622+00:00,github.com,192.30.255.112,14,32.503,35.672,43.13
2021-04-22 04:43:43.811956+00:00,realpython.com,10.0.0.1,1,2.038,7.003,17.893
2021-04-22 04:43:43.812136+00:00,realpython.com,96.120.88.185,2,12.155,16.644,26.975
2021-04-22 04:43:43.812250+00:00,realpython.com,96.110.177.73,3,14.459,19.525,27.382
2021-04-22 04:43:43.812355+00:00,realpython.com,69.139.199.197,4,15.626,23.339,44.718
2021-04-22 04:43:43.812456+00:00,realpython.com,96.110.41.125,5,12.348,18.132,26.909
2021-04-22 04:43:43.812555+00:00,realpython.com,96.110.46.42,6,11.567,14.314,17.879
2021-04-22 04:43:43.812652+00:00,realpython.com,96.110.37.174,7,16.76,19.551,24.63
2021-04-22 04:43:43.812748+00:00,realpython.com,68.86.88.18,8,13.401,15.938,19.042
2021-04-22 04:43:43.812843+00:00,realpython.com,66.208.228.6,9,22.342,38.523,56.178
2021-04-22 04:43:43.812938+00:00,realpython.com,104.22.16.171,10,11.871,17.927,26.026
2021-04-22 04:43:55.506284+00:00,medium.com,10.0.0.1,1,2.255,3.963,5.764
2021-04-22 04:43:55.506523+00:00,medium.com,96.120.88.185,2,11.995,14.589,19.778
2021-04-22 04:43:55.506735+00:00,medium.com,96.110.177.73,3,12.463,27.092,59.066
2021-04-22 04:43:55.507012+00:00,medium.com,69.139.199.197,4,12.05,16.702,26.95
2021-04-22 04:43:55.507279+00:00,medium.com,96.110.41.113,5,14.678,23.82,54.961
2021-04-22 04:43:55.507486+00:00,medium.com,96.110.46.6,6,12.388,14.417,17.453
2021-04-22 04:43:55.507630+00:00,medium.com,96.110.37.170,7,14.689,17.059,23.744
2021-04-22 04:43:55.507760+00:00,medium.com,96.110.38.93,8,20.024,21.758,23.194
2021-04-22 04:43:55.507883+00:00,medium.com,96.110.45.185,9,21.377,22.123,22.702
2021-04-22 04:43:55.508004+00:00,medium.com,96.110.33.62,10,20.959,22.492,23.848
2021-04-22 04:43:55.508134+00:00,medium.com,50.242.151.226,11,21.446,22.57,23.451
2021-04-22 04:43:55.508245+00:00,medium.com,162.159.152.4,12,19.128,23.376,30.959
2021-04-22 04:44:04.713767+00:00,docs.python.org,10.0.0.1,1,1.583,2.895,3.476
2021-04-22 04:44:04.714243+00:00,docs.python.org,96.120.88.185,2,12.85,14.809,16.067
2021-04-22 04:44:04.714523+00:00,docs.python.org,96.110.177.73,3,13.849,21.581,30.629
2021-04-22 04:44:04.714704+00:00,docs.python.org,69.139.199.197,4,12.897,18.564,31.837
2021-04-22 04:44:04.714878+00:00,docs.python.org,96.110.41.125,5,12.497,14.356,15.708
2021-04-22 04:44:04.715045+00:00,docs.python.org,96.110.46.42,6,12.392,14.997,20.522
2021-04-22 04:44:04.715212+00:00,docs.python.org,96.110.37.174,7,14.257,15.684,16.52
2021-04-22 04:44:04.715376+00:00,docs.python.org,96.110.32.254,8,15.477,22.724,39.799
2021-04-22 04:44:04.715539+00:00,docs.python.org,173.167.57.86,9,12.743,14.226,15.155
2021-04-22 04:44:04.715704+00:00,docs.python.org,151.101.40.223,10,11.746,14.911,20.512
2021-04-22 04:44:26.493966+00:00,www.cplusplus.com,10.0.0.1,1,1.428,2.413,5.019
2021-04-22 04:44:26.494202+00:00,www.cplusplus.com,96.120.88.185,2,12.086,13.078,14.365
2021-04-22 04:44:26.494359+00:00,www.cplusplus.com,96.110.177.73,3,13.879,15.497,16.838
2021-04-22 04:44:26.494506+00:00,www.cplusplus.com,69.139.199.197,4,14.537,26.462,44.779
2021-04-22 04:44:26.494642+00:00,www.cplusplus.com,96.110.41.125,5,13.315,15.325,17.683
2021-04-22 04:44:26.494777+00:00,www.cplusplus.com,96.110.41.206,6,12.307,15.221,21.057
2021-04-22 04:44:26.494908+00:00,www.cplusplus.com,142.44.208.141,7,12.025,23.555,47.923
2021-04-22 04:44:26.495089+00:00,www.cplusplus.com,198.27.73.227,8,61.57,72.796,97.211
2021-04-22 04:44:26.495226+00:00,www.cplusplus.com,192.99.146.140,9,78.653,100.194,175.606
2021-04-22 04:44:26.495357+00:00,www.cplusplus.com,198.27.73.98,11,80.77,82.724,86.449
2021-04-22 04:44:26.495486+00:00,www.cplusplus.com,144.217.110.12,12,78.672,80.524,82.664
2021-04-22 04:44:34.481451+00:00,oiala.ai,10.0.0.1,1,2.585,12.073,46.931
2021-04-22 04:44:34.481657+00:00,oiala.ai,96.120.88.185,2,13.616,24.702,46.188
2021-04-22 04:44:34.481791+00:00,oiala.ai,96.110.177.73,3,13.075,18.161,25.417
2021-04-22 04:44:34.481914+00:00,oiala.ai,69.139.199.197,4,12.69,18.802,32.786
2021-04-22 04:44:34.482034+00:00,oiala.ai,96.110.41.121,5,12.472,16.44,21.684
2021-04-22 04:44:34.482150+00:00,oiala.ai,96.110.46.30,6,13.729,21.254,34.82
2021-04-22 04:44:34.482265+00:00,oiala.ai,96.110.37.178,7,15.511,19.622,26.919
2021-04-22 04:44:34.482378+00:00,oiala.ai,96.110.38.89,8,21.079,25.727,30.77
2021-04-22 04:44:34.482491+00:00,oiala.ai,96.110.45.185,9,22.391,26.536,33.468
2021-04-22 04:44:34.482603+00:00,oiala.ai,96.110.33.62,10,24.608,27.21,30.677
2021-04-22 04:44:34.482715+00:00,oiala.ai,50.242.151.226,11,22.219,27.636,34.342
2021-04-22 04:44:34.482826+00:00,oiala.ai,104.21.44.243,12,20.75,22.306,28.033
2021-04-22 05:01:28.536496+00:00,docs.google.com,10.0.0.1,1,2.595,3.851,4.376
2021-04-22 05:01:28.536770+00:00,docs.google.com,96.120.88.185,2,14.199,16.721,20.828
2021-04-22 05:01:28.536968+00:00,docs.google.com,96.110.177.73,3,12.27,15.283,18.974
2021-04-22 05:01:28.537213+00:00,docs.google.com,69.139.199.197,4,12.648,15.804,19.862
2021-04-22 05:01:28.537350+00:00,docs.google.com,68.86.143.93,5,13.566,16.529,18.829
2021-04-22 05:01:28.537471+00:00,docs.google.com,96.112.146.22,6,10.508,13.503,18.097
2021-04-22 05:01:28.537587+00:00,docs.google.com,108.170.226.52,7,14.2,24.049,52.697
2021-04-22 05:01:28.537699+00:00,docs.google.com,108.170.236.63,8,11.546,14.369,19.651
2021-04-22 05:01:28.537809+00:00,docs.google.com,172.217.5.110,9,10.613,14.366,22.984
2021-04-22 05:01:33.011297+00:00,stackoverflow.com,10.0.0.1,1,1.886,2.951,3.961
2021-04-22 05:01:33.011490+00:00,stackoverflow.com,96.120.88.185,2,14.015,18.363,21.315
2021-04-22 05:01:33.011612+00:00,stackoverflow.com,96.110.177.73,3,12.765,15.464,24.114
2021-04-22 05:01:33.011725+00:00,stackoverflow.com,69.139.199.197,4,10.825,17.316,23.872
2021-04-22 05:01:33.011834+00:00,stackoverflow.com,96.110.41.117,5,12.479,17.757,29.533
2021-04-22 05:01:33.011941+00:00,stackoverflow.com,96.110.41.198,6,11.581,13.697,16.369
2021-04-22 05:01:33.012045+00:00,stackoverflow.com,50.242.150.6,7,14.388,26.346,37.975
2021-04-22 05:01:33.012194+00:00,stackoverflow.com,151.101.129.69,8,10.892,11.527,12.498
2021-04-22 05:01:40.150463+00:00,calendar.google.com,10.0.0.1,1,1.898,2.888,4.166
2021-04-22 05:01:40.150750+00:00,calendar.google.com,96.120.88.185,2,11.617,14.576,19.482
2021-04-22 05:01:40.150936+00:00,calendar.google.com,96.110.177.73,3,12.06,13.317,15.175
2021-04-22 05:01:40.151090+00:00,calendar.google.com,69.139.199.197,4,12.285,17.345,30.485
2021-04-22 05:01:40.151236+00:00,calendar.google.com,68.86.143.93,5,12.786,15.906,20.347
2021-04-22 05:01:40.151376+00:00,calendar.google.com,96.112.146.22,6,12.628,14.194,15.152
2021-04-22 05:01:40.151512+00:00,calendar.google.com,108.170.226.52,7,16.174,18.609,23.411
2021-04-22 05:01:40.151646+00:00,calendar.google.com,142.250.238.167,8,12.877,15.916,22.758
2021-04-22 05:01:40.151779+00:00,calendar.google.com,142.250.72.206,9,11.447,12.173,13.424
2021-04-22 05:01:45.124460+00:00,sites.google.com,10.0.0.1,1,1.605,4.001,5.745
2021-04-22 05:01:45.124739+00:00,sites.google.com,96.120.88.185,2,11.279,13.285,14.469
2021-04-22 05:01:45.124932+00:00,sites.google.com,96.110.177.73,3,10.782,13.423,18.224
2021-04-22 05:01:45.125110+00:00,sites.google.com,69.139.199.197,4,12.198,18.132,26.095
2021-04-22 05:01:45.125283+00:00,sites.google.com,68.86.143.93,5,11.338,13.004,15.614
2021-04-22 05:01:45.125451+00:00,sites.google.com,96.112.146.22,6,11.55,15.789,28.615
